 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
902,744,255,0,255,255,255,396.140,1156.250,396.140,1156.250,109.154,380.000,1140.000,35,31,39.718,23.851,146.888,0.785,41.881,189720,255,NaN,NaN,100,189720,380,1143,146.689,25.239,1.665,0.601,0.922,388,1140,6.816,1.659,0.775,0.686,7,807.000,105.746,15.593,0.910,0.842,8.761,0.807,0.746,7.766
903,563,255,0,255,255,255,624.894,1154.813,624.894,1154.813,93.497,609.000,1141.000,30,27,29.663,24.166,178.924,0.809,31.623,143565,255,NaN,NaN,100,143565,609,1159,18.435,26.078,1.227,0.815,0.910,627,1141,6.022,1.213,0.903,0.695,6,618.500,92.575,15.583,0.941,0.892,9.169,0.895,0.952,9.240
904,373,255,0,255,255,255,1025.583,1152.712,1025.583,1152.712,73.012,1015.000,1141.000,22,23,23.379,20.314,61.586,0.879,25.807,95115,255,NaN,NaN,100,95115,1018,1163,54.462,20.870,1.151,0.869,0.927,1023,1141,5.109,1.237,0.932,0.737,6,402.500,74.681,12.169,0.984,0.970,9.770,0.904,0.945,9.246
905,412,255,0,255,255,255,978.893,1157.500,978.893,1157.500,77.255,967.000,1144.000,23,25,24.602,21.323,62.190,0.867,26.571,105060,255,NaN,NaN,100,105060,972,1169,70.201,22.798,1.154,0.867,0.935,979,1144,5.333,1.165,0.931,0.717,5,440.500,78.126,15.451,0.998,0.997,9.977,0.912,0.967,9.392
906,958,255,0,255,255,255,656.578,1162.745,656.578,1162.745,121.497,637.000,1146.000,40,31,40.638,30.015,161.599,0.816,44.045,244290,255,NaN,NaN,100,244290,640,1149,140.528,31.000,1.354,0.739,0.942,651,1146,7.885,1.421,0.859,0.773,6,1016.500,118.680,20.250,0.945,0.899,9.224,0.866,0.857,8.616
907,1460,255,0,255,255,255,875.793,1170.597,875.793,1170.597,150.610,854.000,1146.000,42,49,52.353,35.508,61.467,0.809,55.073,372300,255,NaN,NaN,100,372300,862,1195,60.642,39.005,1.474,0.678,0.922,875,1146,9.694,1.412,0.824,0.709,8,1584.000,148.150,18.826,0.917,0.853,8.852,0.862,0.860,8.612
908,660,255,0,255,255,255,1002.347,1162.577,1002.347,1162.577,100.912,988.000,1146.000,29,32,31.590,26.602,70.184,0.814,33.526,168300,255,NaN,NaN,100,168300,996,1178,72.646,28.134,1.188,0.842,0.914,1005,1146,6.540,1.192,0.918,0.711,7,722.000,100.022,14.416,0.930,0.874,9.021,0.902,0.963,9.327
909,518,255,0,255,255,255,1068.402,1158.753,1068.402,1158.753,87.497,1055.000,1146.000,28,26,29.238,22.557,30.561,0.850,31.890,132090,255,NaN,NaN,100,132090,1056,1169,41.186,23.335,1.296,0.771,0.926,1064,1146,5.920,1.367,0.878,0.712,6,559.500,88.049,14.583,0.967,0.938,9.524,0.878,0.887,8.822
910,848,255,0,255,255,255,340.368,1162.677,340.368,1162.677,113.154,322.000,1147.000,37,31,40.390,26.732,147.700,0.832,43.186,216240,255,NaN,NaN,100,216240,324,1148,137.816,28.991,1.511,0.662,0.944,329,1147,7.494,1.490,0.814,0.739,7,898.000,111.548,16.165,0.942,0.893,9.174,0.850,0.824,8.371
911,605,255,0,255,255,255,222.695,1162.898,222.695,1162.898,96.912,208.000,1148.000,30,29,35.841,21.492,138.561,0.809,38.210,154275,255,NaN,NaN,100,154275,210,1149,137.121,22.627,1.668,0.600,0.929,216,1148,6.243,1.689,0.774,0.695,3,651.000,94.976,32.304,0.864,0.661,7.627,0.805,0.737,7.711
